WorldX,WorldZ,AnalyticGrad,FDGrad,AnalyticHess,FDHess
-0.174242,-0.184343,-0.437081,-0.438407,-2.44989,-2.63005
-0.169192,-0.184343,-0.459868,-0.46134,-2.63045,-2.96533
-0.164141,-0.184343,-0.513598,-0.515573,-3.65549,-3.94881
-0.159091,-0.184343,-0.529972,-0.532046,-3.9483,-4.14252
-0.15404,-0.184343,-0.546465,-0.548616,-4.19393,-4.28408
-0.14899,-0.184343,-0.55722,-0.559896,-4.85885,-5.26756
-0.143939,-0.184343,-0.601835,-0.604548,-5.16526,-5.49853
-0.138889,-0.184343,-0.627551,-0.630587,-5.5069,-5.99772
-0.133838,-0.184343,-0.611405,-0.614323,-5.42552,-5.55068
-0.128788,-0.184343,-0.735492,-0.738807,-6.16696,-6.73532
-0.123737,-0.184343,-0.720057,-0.723496,-6.33918,-6.94394
-0.118687,-0.184343,-0.750516,-0.753812,-6.30396,-6.57141
-0.113636,-0.184343,-0.741743,-0.745177,-6.333,-6.96629
-0.108586,-0.184343,-0.794838,-0.798181,-6.47391,-6.74277
-0.103535,-0.184343,-0.837707,-0.841156,-6.13587,-6.85453
-0.0984849,-0.184343,-0.855447,-0.858955,-6.38515,-7.0259
-0.0934343,-0.184343,-0.922902,-0.925906,-5.65474,-5.99772
-0.0883838,-0.184343,-0.903982,-0.906885,-5.30642,-5.91576
-0.0833333,-0.184343,-0.960801,-0.963531,-5.07879,-5.51343
-0.0782828,-0.184343,-1.03273,-1.03581,-5.34402,-5.99027
-0.0732323,-0.184343,-1.11354,-1.11649,-5.27066,-5.81145
-0.0681818,-0.184343,-1.12861,-1.13121,-5.02287,-5.23776
-0.0631313,-0.184343,-1.12584,-1.12861,-5.10045,-5.56558
-0.0580808,-0.184343,-1.11206,-1.11442,-4.47677,-4.75347
-0.0530303,-0.184343,-1.09818,-1.09998,-3.38382,-3.63588
-0.0479798,-0.184343,-1.11079,-1.11248,-3.12367,-3.28943
-0.0429293,-0.184343,-1.18009,-1.18152,-2.6008,-2.8871
-0.0378788,-0.184343,-1.14694,-1.14788,-1.69716,-1.8198
-0.0328283,-0.184343,-1.18925,-1.1901,-1.62297,-1.72481
-0.0277778,-0.184343,-1.27847,-1.27912,-1.23463,-1.32062
-0.0227273,-0.184343,-1.25339,-1.25369,-0.560572,-0.647269
-0.0176768,-0.184343,-1.23874,-1.23877,-0.00530767,-0.086613
-0.0126263,-0.184343,-1.33312,-1.33246,1.25794,1.29081
-0.00757576,-0.184343,-1.26661,-1.26576,1.62862,1.70059
-0.00252525,-0.184343,-1.27092,-1.26988,2.03169,2.08244
0.00252525,-0.184343,-1.30661,-1.30514,2.67752,2.87034
0.00757576,-0.184343,-1.28741,-1.28558,3.40403,3.56883
0.0126263,-0.184343,-1.31143,-1.3096,3.61674,3.61726
0.0176768,-0.184343,-1.31903,-1.31704,3.71978,3.88175
0.0227273,-0.184343,-1.18312,-1.18093,4.25376,4.40702
0.0277778,-0.184343,-1.19356,-1.19097,4.91411,5.1409
0.0328283,-0.184343,-1.1981,-1.19556,4.85814,5.06639
0.0378788,-0.184343,-1.18887,-1.18611,5.18021,5.50225
0.0429293,-0.184343,-1.13153,-1.12866,5.4141,5.78538
0.0479798,-0.184343,-1.1228,-1.11978,5.79738,6.1579
0.0530303,-0.184343,-1.11114,-1.10769,6.43797,6.88434
0.0580808,-0.184343,-1.06345,-1.05978,6.92675,7.27922
0.0631313,-0.184343,-1.05382,-1.04995,7.23103,7.62939
0.0681818,-0.184343,-0.971388,-0.967577,7.31707,7.60704
0.0732323,-0.184343,-0.949293,-0.945255,7.59339,8.23289
0.0782828,-0.184343,-0.863903,-0.859939,7.561,7.93487
0.0833333,-0.184343,-0.833222,-0.829011,7.99254,8.3968
0.0883838,-0.184343,-0.837952,-0.833481,8.60613,8.94815
0.0934343,-0.184343,-0.803307,-0.798844,8.54723,9.03755
0.0984849,-0.184343,-0.809406,-0.80467,8.83951,9.46224
0.103535,-0.184343,-0.722185,-0.717387,8.99484,9.70065
0.108586,-0.184343,-0.696623,-0.691861,9.36489,9.71556
0.113636,-0.184343,-0.63429,-0.629187,9.75377,10.1626
0.118687,-0.184343,-0.616616,-0.61132,9.97029,10.3563
0.123737,-0.184343,-0.519531,-0.514403,9.60274,10.2371
0.128788,-0.184343,-0.485495,-0.480518,9.46146,10.0434
0.133838,-0.184343,-0.378525,-0.373669,9.12957,9.83477
0.138889,-0.184343,-0.33831,-0.333443,9.20074,9.67085
0.143939,-0.184343,-0.350093,-0.345051,9.38226,9.92417
0.14899,-0.184343,-0.313262,-0.307992,9.41003,10.1775
0.15404,-0.184343,-0.239382,-0.234425,9.23843,9.90927
0.159091,-0.184343,-0.157472,-0.152752,8.89808,9.52184
0.164141,-0.184343,-0.157175,-0.152692,8.90381,9.23872
0.169192,-0.184343,-0.16096,-0.156224,8.91773,9.44734
0.174242,-0.184343,-0.135314,-0.130683,8.9652,9.47714
0.179293,-0.184343,-0.109753,-0.105157,8.58962,9.23872
0.184343,-0.184343,-0.0742003,-0.0696182,8.25875,9.62615
0.189394,-0.184343,-0.0766698,-0.0724643,8.27904,8.34465
0.194444,-0.184343,-0.0842086,-0.0798553,8.14226,8.85129
0.199495,-0.184343,-0.0677185,-0.0634193,7.60592,8.19564
0.204545,-0.184343,-0.0295097,-0.0259429,6.87705,7.00354
0.209596,-0.184343,-0.0119378,-0.00874698,6.38062,6.67572
0.214646,-0.184343,0.0198298,0.0227317,5.77809,5.87851
0.219697,-0.184343,0.00701009,0.00955164,5.15733,5.20796
0.224747,-0.184343,0.0463959,0.0487417,4.54349,4.71622
0.229798,-0.184343,0.0300673,0.0321716,3.90105,4.25428
0.234848,-0.184343,0.0282969,0.0296086,2.73152,2.6226
0.239899,-0.184343,0.0278883,0.0283569,1.29799,0.946224
0.244949,-0.184343,0.0088127,0.00875443,0.0755742,-0.0447035
0.25,-0.184343,-0.00990525,-0.011012,-1.65214,-2.17557
-0.25,-0.179293,-0.50317,-0.495501,12.2572,15.0204
-0.244949,-0.179293,-0.445428,-0.439741,9.32079,11.2429
-0.239899,-0.179293,-0.425067,-0.421099,6.66577,7.91997
-0.234848,-0.179293,-0.364004,-0.360705,5.53342,6.55651
-0.229798,-0.179293,-0.405179,-0.402268,4.8619,5.81518
-0.224747,-0.179293,-0.347586,-0.345152,4.07351,4.88758
-0.219697,-0.179293,-0.344012,-0.342175,3.04771,3.67686
-0.214646,-0.179293,-0.307184,-0.305451,2.72727,3.50922
-0.209596,-0.179293,-0.322327,-0.321344,1.49741,1.9744
-0.204545,-0.179293,-0.329043,-0.328235,1.16158,1.60933
-0.199495,-0.179293,-0.375212,-0.375356,-0.285754,-0.230968
-0.194444,-0.179293,-0.363188,-0.363432,-0.643088,-0.409782
-0.189394,-0.179293,-0.380589,-0.381328,-1.19739,-1.37091
-0.184343,-0.179293,-0.393743,-0.394814,-1.97587,-1.96695
-0.179293,-0.179293,-0.402736,-0.403762,-2.19448,-2.01166
-0.174242,-0.179293,-0.440418,-0.441819,-2.7893,-2.80887
-0.169192,-0.179293,-0.461128,-0.462778,-3.05896,-3.2708
-0.164141,-0.179293,-0.52004,-0.522077,-3.90388,-4.00096
-0.159091,-0.179293,-0.537978,-0.540145,-4.18039,-4.40329
-0.15404,-0.179293,-0.552558,-0.554942,-4.50195,-4.84288
-0.14899,-0.179293,-0.563608,-0.566542,-5.14397,-5.61029
-0.143939,-0.179293,-0.60341,-0.606574,-5.55164,-6.50436
-0.138889,-0.179293,-0.626442,-0.629537,-5.9124,-6.25104
-0.133838,-0.179293,-0.610726,-0.613734,-5.83406,-6.17653
-0.128788,-0.179293,-0.695532,-0.698805,-6.34264,-6.77258
-0.123737,-0.179293,-0.679553,-0.682831,-6.48692,-6.58631
-0.118687,-0.179293,-0.710525,-0.714041,-6.45987,-7.14511
-0.113636,-0.179293,-0.700792,-0.704348,-6.54176,-6.96629
-0.108586,-0.179293,-0.753987,-0.757806,-6.53709,-7.42823
-0.103535,-0.179293,-0.795983,-0.799484,-6.23259,-7.0259
-0.0984849,-0.179293,-0.814659,-0.818178,-6.4871,-7.011
-0.0934343,-0.179293,-0.848621,-0.851929,-5.98301,-6.52671
-0.0883838,-0.179293,-0.829596,-0.832796,-5.59267,-6.31064
-0.0833333,-0.179293,-0.887697,-0.89065,-5.38051,-5.95301
-0.0782828,-0.179293,-0.96106,-0.96409,-5.60957,-6.16908
-0.0732323,-0.179293,-1.04085,-1.04371,-5.56312,-5.79655
-0.0681818,-0.179293,-1.0567,-1.05953,-5.3463,-5.72205
-0.0631313,-0.179293,-1.05211,-1.0549,-5.44056,-5.53578
-0.0580808,-0.179293,-1.0273,-1.02974,-4.5901,-4.91738
-0.0530303,-0.179293,-1.01291,-1.01467,-3.47262,-3.60981
-0.0479798,-0.179293,-1.02583,-1.02751,-3.20033,-3.34531
-0.0429293,-0.179293,-1.09767,-1.09908,-2.69347,-2.81259
-0.0378788,-0.179293,-1.06112,-1.06207,-1.8123,-1.89245
-0.0328283,-0.179293,-1.09119,-1.09199,-1.51775,-1.66707
-0.0277778,-0.179293,-1.17879,-1.17943,-1.15181,-1.33365
-0.0227273,-0.179293,-1.1551,-1.15536,-0.487187,-0.558793
-0.0176768,-0.179293,-1.14144,-1.14142,0.0491349,0.0202563
-0.0126263,-0.179293,-1.19511,-1.19452,1.1247,1.15391
-0.00757576,-0.179293,-1.15017,-1.14932,1.66953,1.69314
-0.00252525,-0.179293,-1.15477,-1.15366,2.07996,2.20537
0.00252525,-0.179293,-1.19149,-1.19003,2.73068,2.8871
0.00757576,-0.179293,-1.17225,-1.17036,3.46784,3.75137
0.0126263,-0.179293,-1.19582,-1.19391,3.65875,3.84077
0.0176768,-0.179293,-1.20426,-1.20226,3.74875,3.98606
0.0227273,-0.179293,-1.11039,-1.10818,4.0812,4.38467
0.0277778,-0.179293,-1.11923,-1.11664,4.7351,5.17443
0.0328283,-0.179293,-1.1246,-1.1221,4.66449,4.98816
0.0378788,-0.179293,-1.11521,-1.11258,5.00806,5.26011
0.0429293,-0.179293,-1.05852,-1.0557,5.2378,5.64754
0.0479798,-0.179293,-1.04871,-1.04562,5.62909,6.09457
0.0530303,-0.179293,-1.03588,-1.03246,6.29511,6.79493
0.0580808,-0.179293,-1.02623,-1.02258,6.8008,7.33137
0.0631313,-0.179293,-1.01706,-1.01335,7.09641,7.33137
0.0681818,-0.179293,-0.9404,-0.93665,7.09748,7.48783
0.0732323,-0.179293,-0.91532,-0.911467,7.43724,7.79331
0.0782828,-0.179293,-0.829948,-0.826091,7.41384,7.80821
0.0833333,-0.179293,-0.804215,-0.800058,7.72202,8.27759
0.0883838,-0.179293,-0.794966,-0.790663,8.00447,8.72463
0.0934343,-0.179293,-0.760543,-0.756241,7.92447,8.67992
0.0984849,-0.179293,-0.764632,-0.760347,8.25358,8.56072
0.103535,-0.179293,-0.673513,-0.668898,8.50664,9.26852
0.108586,-0.179293,-0.647214,-0.642441,8.87596,9.49204
0.113636,-0.179293,-0.587068,-0.582308,9.24124,9.52184
0.118687,-0.179293,-0.56815,-0.563055,9.46962,10.3563
0.123737,-0.179293,-0.470194,-0.465758,9.11827,9.03755
0.128788,-0.179293,-0.444219,-0.439636,8.83409,9.32813
0.133838,-0.179293,-0.376733,-0.372298,8.69444,8.97795
0.138889,-0.179293,-0.335609,-0.331037,8.78637,9.23872
0.143939,-0.179293,-0.323973,-0.319436,8.54559,9.05991
0.14899,-0.179293,-0.284407,-0.279978,8.59937,8.74698
0.15404,-0.179293,-0.21867,-0.214063,8.3227,9.27597
0.159091,-0.179293,-0.134431,-0.130132,8.01435,8.46386
0.164141,-0.179293,-0.138543,-0.134557,7.94528,8.04663
0.169192,-0.179293,-0.134722,-0.130333,8.05271,8.73208
0.174242,-0.179293,-0.11231,-0.108376,8.04956,7.92742
0.179293,-0.179293,-0.083893,-0.0799894,7.72563,8.00192
0.184343,-0.179293,-0.0517271,-0.0477284,7.2875,7.86781
0.189394,-0.179293,-0.0604685,-0.0566244,7.31394,7.7635
0.194444,-0.179293,-0.0689698,-0.0650212,7.11917,7.80076
0.199495,-0.179293,-0.0532784,-0.0497252,6.63821,7.0706
0.204545,-0.179293,-0.015945,-0.0128448,5.8919,6.23614
0.209596,-0.179293,0.00135662,0.00407547,5.35393,5.43892
0.214646,-0.179293,0.0326901,0.0350997,4.71562,4.76092
0.219697,-0.179293,0.0182931,0.0203848,4.14209,4.29153
0.224747,-0.179293,0.0557762,0.0576898,3.65003,3.83705
0.229798,-0.179293,0.0386023,0.0399053,2.99495,2.94298
0.234848,-0.179293,0.0359318,0.0367463,2.05743,1.76579
0.239899,-0.179293,0.0202366,0.020273,0.720321,0.26077
0.244949,-0.179293,0.00258389,0.00232458,-0.168381,-0.417232
0.25,-0.179293,-0.0148366,-0.0160113,-1.74827,-2.33203
-0.25,-0.174242,-0.491259,-0.483416,12.8177,15.3556
-0.244949,-0.174242,-0.431753,-0.425681,9.83289,12.0029
-0.239899,-0.174242,-0.411061,-0.406612,7.15556,8.76188
-0.234848,-0.174242,-0.357167,-0.353627,5.7915,7.0259
-0.229798,-0.174242,-0.397596,-0.394527,5.13853,6.13928
-0.224747,-0.174242,-0.336918,-0.334308,4.36772,5.23031
-0.219697,-0.174242,-0.334872,-0.332821,3.41313,4.07547
-0.214646,-0.174242,-0.306655,-0.305004,2.84542,3.35276
-0.209596,-0.174242,-0.322973,-0.321925,1.61307,2.12714
-0.204545,-0.174242,-0.320687,-0.319932,1.23173,1.54227
-0.199495,-0.174242,-0.374169,-0.374109,-0.152666,0.171363
-0.194444,-0.174242,-0.356395,-0.356697,-0.590926,-0.525266
-0.189394,-0.174242,-0.377433,-0.377979,-1.05737,-1.04681
-0.184343,-0.174242,-0.39289,-0.393748,-1.81124,-1.71363
-0.179293,-0.174242,-0.396141,-0.39725,-2.14612,-2.22772
-0.174242,-0.174242,-0.432599,-0.434004,-2.74499,-2.74926
-0.169192,-0.174242,-0.453807,-0.455447,-3.01749,-3.23355
-0.164141,-0.174242,-0.510316,-0.512421,-3.92164,-4.05312
-0.159091,-0.174242,-0.530375,-0.532679,-4.10247,-4.40329
-0.15404,-0.174242,-0.545786,-0.548236,-4.36921,-4.68641
-0.14899,-0.174242,-0.55845,-0.561051,-4.96882,-5.1558
-0.143939,-0.174242,-0.595879,-0.598796,-5.44581,-5.804
-0.138889,-0.174242,-0.615873,-0.618778,-5.88025,-5.82635
-0.133838,-0.174242,-0.599837,-0.603043,-5.82511,-6.3628
-0.128788,-0.174242,-0.682072,-0.685543,-6.40659,-6.98119
-0.123737,-0.174242,-0.69401,-0.697456,-6.58566,-6.80983
-0.118687,-0.174242,-0.682771,-0.686221,-6.40911,-7.06315
-0.113636,-0.174242,-0.67016,-0.673518,-6.49503,-6.81728
-0.108586,-0.174242,-0.722525,-0.726148,-6.51251,-7.42078
-0.103535,-0.174242,-0.797758,-0.801459,-6.58383,-7.34627
-0.0984849,-0.174242,-0.816,-0.819929,-6.84043,-7.85291
-0.0934343,-0.174242,-0.849223,-0.8526,-6.38836,-6.83218
-0.0883838,-0.174242,-0.832953,-0.836149,-5.99448,-6.3926
-0.0833333,-0.174242,-0.890145,-0.893205,-5.77475,-6.13183
-0.0782828,-0.174242,-0.961636,-0.964858,-5.97357,-6.4224
-0.0732323,-0.174242,-1.04162,-1.04479,-5.93327,-6.21378
-0.0681818,-0.174242,-1.0568,-1.05988,-5.66747,-6.16163
-0.0631313,-0.174242,-1.04431,-1.04732,-5.57742,-6.01262
-0.0580808,-0.174242,-1.02148,-1.02409,-4.75452,-5.22286
-0.0530303,-0.174242,-1.00452,-1.00651,-3.67816,-3.92646
-0.0479798,-0.174242,-1.01803,-1.01981,-3.39816,-3.58745
-0.0429293,-0.174242,-1.11466,-1.11604,-2.80158,-2.84612
-0.0378788,-0.174242,-1.08092,-1.08195,-1.91367,-2.02097
-0.0328283,-0.174242,-1.11106,-1.11193,-1.64343,-1.75089
-0.0277778,-0.174242,-1.19852,-1.19921,-1.27192,-1.40816
-0.0227273,-0.174242,-1.17467,-1.17503,-0.633918,-0.734813
-0.0176768,-0.174242,-1.15989,-1.15995,-0.07264,-0.121305
-0.0126263,-0.174242,-1.2129,-1.21238,0.977267,1.0347
-0.00757576,-0.174242,-1.1691,-1.16833,1.5307,1.5609
-0.00252525,-0.174242,-1.1731,-1.17206,1.93553,2.03587
0.00252525,-0.174242,-1.21079,-1.20937,2.57648,2.84612
0.00757576,-0.174242,-1.19169,-1.18992,3.31623,3.49805
0.0126263,-0.174242,-1.2164,-1.21451,3.5122,3.79235
0.0176768,-0.174242,-1.22577,-1.22383,3.58423,3.74392
0.0227273,-0.174242,-1.10977,-1.10761,4.05342,4.28036
0.0277778,-0.174242,-1.16023,-1.15778,4.54828,4.86523
0.0328283,-0.174242,-1.16396,-1.16159,4.48963,4.7721
0.0378788,-0.174242,-1.12428,-1.12186,4.54424,4.83543
0.0429293,-0.174242,-1.04106,-1.03852,4.8795,5.09247
0.0479798,-0.174242,-1.02566,-1.02282,5.33104,5.60656
0.0530303,-0.174242,-1.01347,-1.01036,6.003,6.23614
0.0580808,-0.174242,-1.00832,-1.00482,6.41981,6.93649
0.0631313,-0.174242,-0.996838,-0.9932,6.7894,7.32392
0.0681818,-0.174242,-0.920651,-0.917047,6.78098,6.93649
0.0732323,-0.174242,-0.90059,-0.896953,7.02798,7.28667
0.0782828,-0.174242,-0.816242,-0.812389,6.97841,7.55489
0.0833333,-0.174242,-0.791724,-0.787966,7.26566,7.689
0.0883838,-0.174242,-0.779808,-0.775717,7.6153,8.20309
0.0934343,-0.174242,-0.740719,-0.736721,7.60768,8.06153
0.0984849,-0.174242,-0.747155,-0.742987,7.88783,8.40425
0.103535,-0.174242,-0.656755,-0.652552,8.11197,8.61287
0.108586,-0.174242,-0.604623,-0.600167,8.4137,8.9705
0.113636,-0.174242,-0.542942,-0.5382,8.80062,9.56654
0.118687,-0.174242,-0.528112,-0.523292,8.9777,9.80496
0.123737,-0.174242,-0.434341,-0.429653,8.56212,9.20147
0.128788,-0.174242,-0.407477,-0.402912,8.30631,9.10461
0.133838,-0.174242,-0.338498,-0.33427,8.17568,8.32975
0.138889,-0.174242,-0.295028,-0.290662,8.28573,8.50111
0.143939,-0.174242,-0.285487,-0.281207,8.02831,8.56817
0.14899,-0.174242,-0.250127,-0.245906,8.00071,8.43406
0.15404,-0.174242,-0.182212,-0.178158,7.75188,8.18074
0.159091,-0.174242,-0.100606,-0.0967085,7.39373,7.94977
0.164141,-0.174242,-0.0895387,-0.0855923,7.49307,7.81566
0.169192,-0.174242,-0.0879614,-0.0842586,7.56094,7.86781
0.174242,-0.174242,-0.0644344,-0.0606328,7.56264,7.7337
0.179293,-0.174242,-0.0362412,-0.0326261,7.1677,7.29412
0.184343,-0.174242,-0.039769,-0.0357777,7.04608,7.69645
0.189394,-0.174242,-0.0495311,-0.0457838,6.9916,7.59959
0.194444,-0.174242,-0.0607702,-0.0570714,6.85158,7.31647
0.199495,-0.174242,-0.045465,-0.0421032,6.37763,6.95884
0.204545,-0.174242,-0.00904106,-0.00624359,5.6224,5.7593
0.209596,-0.174242,0.00979723,0.0124946,5.01357,5.31226
0.214646,-0.174242,0.0390484,0.0413582,4.38566,4.71622
0.219697,-0.174242,0.0210088,0.0229925,3.98435,4.03821
0.224747,-0.174242,0.0583618,0.0600219,3.43658,3.42727
0.229798,-0.174242,0.0413872,0.0428483,2.83671,2.98023
0.234848,-0.174242,0.0382261,0.0388995,1.79204,1.46031
0.239899,-0.174242,0.0225693,0.0227615,0.697272,0.64075
0.244949,-0.174242,0.00552777,0.0051409,-0.189222,-0.566244
0.25,-0.174242,-0.0116935,-0.0127181,-1.78073,-1.99676
-0.25,-0.169192,-0.50332,-0.495143,13.2768,16.015
-0.244949,-0.169192,-0.444597,-0.438429,10.2177,12.3046
-0.239899,-0.169192,-0.421133,-0.416588,7.60898,9.045
-0.234848,-0.169192,-0.369684,-0.36598,6.15672,7.35745
-0.229798,-0.169192,-0.384619,-0.381347,5.49089,6.47642
-0.224747,-0.169192,-0.3243,-0.321515,4.69592,5.57303
-0.219697,-0.169192,-0.325167,-0.322947,3.73076,4.48152
-0.214646,-0.169192,-0.298824,-0.296967,3.16725,3.7346
-0.209596,-0.169192,-0.311786,-0.310559,1.93192,2.52575
-0.204545,-0.169192,-0.311062,-0.31006,1.54087,2.04518
-0.199495,-0.169192,-0.334304,-0.333972,0.416339,0.715256
-0.194444,-0.169192,-0.322641,-0.322521,0.0213845,0.264496
-0.189394,-0.169192,-0.340662,-0.340819,-0.443007,-0.353903
-0.184343,-0.169192,-0.355175,-0.355791,-1.216,-1.24797
-0.179293,-0.169192,-0.361015,-0.361707,-1.49284,-1.3411
-0.174242,-0.169192,-0.391098,-0.392191,-2.18457,-2.1942
-0.169192,-0.169192,-0.411831,-0.412993,-2.47313,-2.35811
-0.164141,-0.169192,-0.467098,-0.468969,-3.39519,-3.62098
-0.159091,-0.169192,-0.487826,-0.489742,-3.58262,-3.79235
-0.15404,-0.169192,-0.504625,-0.506736,-3.82272,-4.23938
-0.14899,-0.169192,-0.516635,-0.519164,-4.36972,-4.82798
-0.143939,-0.169192,-0.557878,-0.560619,-4.8053,-5.43892
-0.138889,-0.169192,-0.574681,-0.577584,-5.30164,-5.67734
-0.133838,-0.169192,-0.55887,-0.561804,-5.26702,-5.93811
-0.128788,-0.169192,-0.637427,-0.640489,-5.90064,-6.28084
-0.123737,-0.169192,-0.647919,-0.651218,-6.1036,-6.48945
-0.118687,-0.169192,-0.639936,-0.64306,-5.87411,-6.28084
-0.113636,-0.169192,-0.628965,-0.631966,-5.93639,-6.25849
-0.108586,-0.169192,-0.682191,-0.685491,-5.98163,-6.51181
-0.103535,-0.169192,-0.766693,-0.770211,-6.33273,-6.93649
-0.0984849,-0.169192,-0.782492,-0.786133,-6.62402,-7.18981
-0.0934343,-0.169192,-0.813204,-0.816494,-6.15767,-6.64592
-0.0883838,-0.169192,-0.795925,-0.79909,-5.76988,-6.16163
-0.0833333,-0.169192,-0.852441,-0.855431,-5.5749,-5.94556
-0.0782828,-0.169192,-0.924536,-0.927687,-5.79986,-6.09457
-0.0732323,-0.169192,-1.00672,-1.00991,-5.73876,-6.4075
-0.0681818,-0.169192,-1.02184,-1.02471,-5.45781,-5.66244
-0.0631313,-0.169192,-1.00973,-1.0126,-5.37306,-5.88596
-0.0580808,-0.169192,-0.986645,-0.98899,-4.53914,-4.68641
-0.0530303,-0.169192,-0.972409,-0.974264,-3.46892,-3.76254
-0.0479798,-0.169192,-1.01012,-1.012,-3.52075,-3.78862
-0.0429293,-0.169192,-1.10523,-1.10683,-2.93703,-3.1963
-0.0378788,-0.169192,-1.07104,-1.0722,-2.05999,-2.30782
-0.0328283,-0.169192,-1.12376,-1.12465,-1.67264,-1.78814
-0.0277778,-0.169192,-1.21289,-1.2136,-1.29025,-1.42306
-0.0227273,-0.169192,-1.21166,-1.21193,-0.529728,-0.568107
-0.0176768,-0.169192,-1.19612,-1.1961,0.0376338,0.0116415
-0.0126263,-0.169192,-1.24924,-1.24868,1.05754,1.09244
-0.00757576,-0.169192,-1.20546,-1.20465,1.62168,1.59815
-0.00252525,-0.169192,-1.21039,-1.20937,2.00782,2.06195
0.00252525,-0.169192,-1.21034,-1.20905,2.41179,2.58721
0.00757576,-0.169192,-1.19266,-1.19096,3.14718,3.30806
0.0126263,-0.169192,-1.21686,-1.21503,3.34436,3.59863
0.0176768,-0.169192,-1.2261,-1.22429,3.41504,3.60981
0.0227273,-0.169192,-1.10991,-1.10786,3.8943,4.14625
0.0277778,-0.169192,-1.15894,-1.15665,4.4103,4.52995
0.0328283,-0.169192,-1.15919,-1.15684,4.41321,4.69387
0.0378788,-0.169192,-1.11847,-1.11602,4.49346,4.78327
0.0429293,-0.169192,-1.03631,-1.03375,4.79807,5.19678
0.0479798,-0.169192,-1.02372,-1.02106,5.20008,5.34579
0.0530303,-0.169192,-1.00941,-1.00625,5.90387,6.22868
0.0580808,-0.169192,-1.00606,-1.00266,6.28793,6.73532
0.0631313,-0.169192,-1.00524,-1.00145,6.79495,7.39097
0.0681818,-0.169192,-0.929696,-0.926025,6.7654,7.33137
0.0732323,-0.169192,-0.910138,-0.906393,7.00266,7.43568
0.0782828,-0.169192,-0.824417,-0.820525,6.98984,7.7188
0.0833333,-0.169192,-0.797061,-0.793278,7.31597,7.61449
0.0883838,-0.169192,-0.785403,-0.781454,7.67205,7.92742
0.0934343,-0.169192,-0.748346,-0.744313,7.61883,7.99447
0.0984849,-0.169192,-0.751825,-0.74777,7.95133,8.24034
0.103535,-0.169192,-0.661395,-0.657126,8.18753,8.54582
0.108586,-0.169192,-0.609835,-0.605069,8.49216,9.38773
0.113636,-0.169192,-0.554715,-0.550225,8.76818,9.03755
0.118687,-0.169192,-0.515443,-0.510506,8.85179,9.70811
0.123737,-0.169192,-0.419469,-0.414945,8.43484,9.12696
0.128788,-0.169192,-0.372315,-0.36782,8.03494,8.9854
0.133838,-0.169192,-0.299353,-0.294916,7.93995,8.85129
0.138889,-0.169192,-0.264579,-0.260249,7.95683,8.56072
0.143939,-0.169192,-0.25337,-0.249237,7.72815,7.96467
0.14899,-0.169192,-0.209054,-0.204705,7.84555,8.46386
0.15404,-0.169192,-0.176845,-0.172757,7.81627,8.20309
0.159091,-0.169192,-0.0941612,-0.0902265,7.47007,7.95722
0.164141,-0.169192,-0.0840981,-0.0798255,7.54804,8.41916
0.169192,-0.169192,-0.0833585,-0.0792742,7.6111,8.18074
0.174242,-0.169192,-0.0657094,-0.0616014,7.33505,8.09133
0.179293,-0.169192,-0.0431708,-0.0395104,6.97878,7.45058
0.184343,-0.169192,-0.0485651,-0.0449195,6.81519,7.40588
0.189394,-0.169192,-0.0600248,-0.0567734,6.77758,6.67572
0.194444,-0.169192,-0.0706675,-0.0673905,6.63835,6.64592
0.199495,-0.169192,-0.057152,-0.0539497,6.16012,6.47455
0.204545,-0.169192,-0.0173184,-0.0146776,5.32113,5.46128
0.209596,-0.169192,0.00011824,0.0026077,4.70828,4.96954
0.214646,-0.169192,0.0358696,0.0377744,3.92578,3.83705
0.219697,-0.169192,0.0158892,0.0176802,3.61315,3.61353
0.224747,-0.169192,0.0525332,0.0540689,3.07649,3.15905
0.229798,-0.169192,0.0347252,0.0359863,2.54456,2.72691
0.234848,-0.169192,0.0317313,0.0324473,1.58763,1.44541
0.239899,-0.169192,0.0335029,0.0335649,0.638296,0.156462
0.244949,-0.169192,0.0165086,0.0162497,-0.271433,-0.51409
0.25,-0.169192,-0.00142311,-0.00275671,-1.96178,-2.47359
-0.25,-0.164141,-0.502687,-0.494607,13.3647,15.9405
-0.244949,-0.164141,-0.43935,-0.433069,10.4303,12.368
-0.239899,-0.164141,-0.422538,-0.417992,7.53655,9.05618
-0.234848,-0.164141,-0.369348,-0.365555,6.17564,7.51763
-0.229798,-0.164141,-0.383643,-0.380348,5.50463,6.577
-0.224747,-0.164141,-0.32398,-0.321208,4.69833,5.56
-0.219697,-0.164141,-0.327386,-0.325264,3.52384,4.27104
-0.214646,-0.164141,-0.30342,-0.301633,3.00719,3.57255
-0.209596,-0.164141,-0.315381,-0.314422,1.73881,2.01538
-0.204545,-0.164141,-0.314224,-0.313364,1.37876,1.79931
-0.199495,-0.164141,-0.33816,-0.337947,0.294566,0.473112
-0.194444,-0.164141,-0.322841,-0.322916,-0.168606,-0.0633299
-0.189394,-0.164141,-0.341497,-0.341743,-0.635454,-0.517815
-0.184343,-0.164141,-0.359057,-0.359714,-1.34892,-1.30013
-0.179293,-0.164141,-0.3638,-0.364628,-1.64289,-1.72853
-0.174242,-0.164141,-0.395387,-0.396587,-2.32694,-2.33948
